rab.all	rab.win.female	rab.win.male	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	feature
-0.499332353251067	-1.56125258289821	0.0838107536785291	2.71998802403416	11.5774565798333	0.25964052182196	0.363100502102796	0.000644094358952838	0.229953686578322	0.0122468606668012	0.76955472818423	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes
11.074143008733	0.0311724372826525	12.7085612093618	3.85746519204718	15.9836754311917	0.289841122438648	0.361626879952953	0.00141721336227241	0.383895221676443	0.00316672358847215	0.728125344432007	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis
-1.96219440463832	-2.1781575612685	-1.88816422462403	0.597754229091771	6.49745574263168	0.0729233061608942	0.451812555612908	0.0257276385406303	0.785365429309855	0.377177196444101	1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus
-1.57244002901391	-1.91859521528965	-1.43850906265576	0.927855153770174	9.16646409812461	0.102927926533817	0.432488208045225	0.0288645602533158	0.850632834286885	0.242250646511417	0.987563182695171	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii
-1.91177609363456	-2.29804678187358	-1.76304918212837	0.716322110409567	6.63234877914323	0.0914183187322349	0.44709696472562	0.0569713409959028	0.852403916202796	0.280673041517976	0.996994874420302	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247
-0.191556533268622	-1.20022147994669	0.4444041882875	1.95268890941884	16.8318995385288	0.134699272910918	0.405835544473256	0.0116417501592682	0.860161449301973	0.0581620725966107	0.979023195474776	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris
-2.3011845773178	-2.39664047254029	-2.25905761277238	0.40890458652191	5.40326393169798	0.056482808922411	0.461243737388041	0.0628113222266698	0.874089809398802	0.528454541173016	0.998624251521058	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_larvae
-2.2421827953449	-2.42198061954855	-2.17465140203607	0.486557853768558	5.16752577645229	0.0722436002260056	0.454170351056626	0.0787490090304202	0.89023048484001	0.47453516862762	0.997279380700669	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori
-0.380179801891234	-1.21177782962855	0.0988092909059919	1.84595814932228	15.4976881496546	0.135359866354988	0.409372237636741	0.0147794163039355	0.896914771443194	0.0747203694888094	0.989466097779226	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae
-0.418854650473559	2.12007140455266	-0.868803169364396	-2.37740213925189	14.0611410957388	-0.187554979638723	0.386089007648351	0.0346834454957313	0.927837234928676	0.0254765271333571	0.651860733508577	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii
-2.55002626454678	-2.06729740261294	-2.70343891560752	-0.735403381431691	5.08076046354295	-0.115233718154734	0.429118774469959	0.13806446570241	0.935840562591354	0.252488731097928	0.851589166972289	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis
-2.62299555718459	-2.26847679327671	-2.75437827727168	-0.450538807951773	4.54731193802817	-0.0883774357772656	0.453580902195691	0.354758931429917	0.950578164219577	0.411049928793734	0.897620916408724	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium_KA00251
-2.60356366094352	-2.27868365060421	-2.71490254613719	-0.402402599268942	4.6064658585757	-0.0692573085096196	0.46079009462537	0.495432791882183	0.953194444947834	0.474705673968275	0.915996779315168	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_An66
-2.56737876070676	-2.26096099411733	-2.67696679627495	-0.504009726917436	4.76210546738359	-0.0836630868366946	0.44709696472562	0.269337171873648	0.954718298196447	0.416690389102531	0.899962225385687	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_othiniensis
-2.59894329943021	-2.26406349104684	-2.70221802597682	-0.523570350593259	4.66100867666087	-0.09437074866282	0.444575472104537	0.293614972238563	0.956501631559368	0.407416033863609	0.915746786791475	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32
-2.56358394549734	-2.18714394793845	-2.67822307909548	-0.639065196211718	4.81642010311363	-0.103748449168559	0.436615566504315	0.181275535724229	0.956789319125875	0.308603327434829	0.899012348491081	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_coxii
-2.5848174195626	-2.19971341557586	-2.72257621155209	-0.585098502480385	4.70205823883741	-0.0968035060576598	0.44709696472562	0.27476427237367	0.95859152849678	0.375747089773809	0.888985277158269	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rodentium
